"sample_reason","scenario_set_name","scenario_name","population_id","application_seq","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","utilization_rate","tradeline_count","months_since_oldest_trade","recent_inquiry_count","delinquency_count_12m","major_derogatory_flag","bankruptcy_flag","requested_amount","apr_proxy","loan_term_months","monthly_payment_proxy","payment_to_income_ratio","amount_to_income_ratio","estimated_pd","estimated_lgd","expected_loss_amount"
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,392,APP-00000392,CUST-00000392,2025-02-02,REVOLVING_LINE,NEAR_PRIME,694,68979.44,0.3302,0.3669,12,66,5,0,false,false,16711.46,0.259293,,514.78,0.089554,0.242267,0.081302,0.850000,1154.87
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,885,APP-00000885,CUST-00000885,2025-01-06,REVOLVING_LINE,NEAR_PRIME,647,98509.83,0.4562,0.4097,7,32,0,0,false,false,1099.03,0.223589,,32.22,0.003925,0.011157,0.089143,0.850000,83.28
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,4359,APP-00004359,CUST-00004359,2025-06-28,REVOLVING_LINE,NEAR_PRIME,666,80187.59,0.3718,0.3881,5,191,3,0,false,false,11159.90,0.240334,,334.95,0.050125,0.139172,0.092137,0.850000,874.00
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,7568,APP-00007568,CUST-00007568,2025-02-27,REVOLVING_LINE,NEAR_PRIME,649,59356.84,0.2983,0.5170,11,178,0,3,false,false,26390.76,0.242814,,794.82,0.160686,0.444612,0.207708,0.850000,4659.34
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,8850,APP-00008850,CUST-00008850,2025-11-08,REVOLVING_LINE,NEAR_PRIME,699,153200.63,0.3628,0.5684,5,147,1,2,false,false,23244.37,0.261764,,718.41,0.056272,0.151725,0.150136,0.850000,2966.34
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,11202,APP-00011202,CUST-00011202,2025-08-31,REVOLVING_LINE,NEAR_PRIME,664,122963.41,0.3658,0.2804,5,177,4,0,false,false,28621.46,0.247242,,867.28,0.084638,0.232764,0.088513,0.850000,2153.37
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,11888,APP-00011888,CUST-00011888,2025-11-17,REVOLVING_LINE,NEAR_PRIME,641,163523.60,0.4060,0.5685,9,120,4,0,false,false,30000.00,0.238382,,897.98,0.065897,0.183460,0.105863,0.850000,2699.51
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,18034,APP-00018034,CUST-00018034,2025-08-19,REVOLVING_LINE,NEAR_PRIME,692,66995.26,0.4474,0.3097,11,35,5,1,false,false,28208.62,0.264761,,875.36,0.156792,0.421054,0.159494,0.850000,3824.24
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,18881,APP-00018881,CUST-00018881,2025-03-04,REVOLVING_LINE,NEAR_PRIME,645,146985.66,0.1970,0.3114,12,132,0,5,false,false,3859.94,0.224266,,113.27,0.009247,0.026261,0.147018,0.850000,482.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,26726,APP-00026726,CUST-00026726,2025-05-20,REVOLVING_LINE,NEAR_PRIME,654,103685.20,0.3624,0.5722,9,77,1,0,false,false,17314.70,0.237956,,517.97,0.059947,0.166993,0.094231,0.850000,1386.84
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,32944,APP-00032944,CUST-00032944,2025-06-28,REVOLVING_LINE,NEAR_PRIME,673,75015.98,0.4354,0.5991,6,152,4,1,false,false,26239.01,0.254215,,802.71,0.128406,0.349779,0.151710,0.850000,3383.61
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,34318,APP-00034318,CUST-00034318,2025-01-16,REVOLVING_LINE,NEAR_PRIME,678,102501.50,0.4933,0.4678,12,148,4,0,false,false,25058.49,0.253019,,765.35,0.089601,0.244469,0.103976,0.850000,2214.66
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,34992,APP-00034992,CUST-00034992,2025-06-19,REVOLVING_LINE,NEAR_PRIME,653,171657.68,0.3954,0.4319,6,87,3,0,false,false,30000.00,0.242759,,903.45,0.063157,0.174766,0.084014,0.850000,2142.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,35284,APP-00035284,CUST-00035284,2025-07-07,REVOLVING_LINE,NEAR_PRIME,664,79398.50,0.2875,0.2640,12,149,5,0,false,false,19096.56,0.245426,,577.21,0.087237,0.240515,0.075110,0.850000,1219.19
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,36703,APP-00036703,CUST-00036703,2025-07-17,REVOLVING_LINE,NEAR_PRIME,663,138992.28,0.3433,0.3166,6,151,0,1,false,false,30000.00,0.251770,,914.71,0.078972,0.215839,0.092948,0.850000,2370.17
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,39871,APP-00039871,CUST-00039871,2025-03-08,REVOLVING_LINE,NEAR_PRIME,661,92393.19,0.4474,0.3530,7,37,2,0,false,false,18762.78,0.242814,,565.08,0.073392,0.203075,0.089625,0.850000,1429.37
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,40467,APP-00040467,CUST-00040467,2025-09-23,REVOLVING_LINE,NEAR_PRIME,663,87692.90,0.4127,0.5946,8,44,1,1,false,false,2407.42,0.232773,,71.50,0.009784,0.027453,0.113419,0.850000,232.09
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,45546,APP-00045546,CUST-00045546,2025-03-02,REVOLVING_LINE,NEAR_PRIME,647,163329.44,0.4017,0.5115,9,84,2,0,false,false,30000.00,0.242370,,902.96,0.066341,0.183678,0.098563,0.850000,2513.36
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,45902,APP-00045902,CUST-00045902,2025-10-18,REVOLVING_LINE,NEAR_PRIME,676,51186.20,0.3391,0.2514,16,202,4,0,false,false,21621.91,0.252724,,660.12,0.154757,0.422417,0.104609,0.850000,1922.57
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,49838,APP-00049838,CUST-00049838,2025-04-09,REVOLVING_LINE,NEAR_PRIME,687,124541.62,0.5129,0.5445,12,72,5,2,false,false,28476.81,0.260629,,878.78,0.084673,0.228653,0.182131,0.850000,4408.53
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,504,APP-00000504,CUST-00000504,2025-12-04,REVOLVING_LINE,PRIME,735,193361.05,0.3034,0.4245,14,208,3,0,false,false,25474.49,0.224178,,747.44,0.046386,0.131746,0.033669,0.850000,729.05
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,1758,APP-00001758,CUST-00001758,2025-01-12,REVOLVING_LINE,PRIME,708,161934.43,0.2652,0.2099,13,133,4,0,false,false,30000.00,0.221517,,876.90,0.064982,0.185260,0.032067,0.850000,817.71
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,6245,APP-00006245,CUST-00006245,2025-06-27,REVOLVING_LINE,PRIME,753,62835.20,0.4205,0.3377,8,48,2,0,false,false,30000.00,0.237610,,897.01,0.171307,0.477439,0.050748,0.850000,1294.07
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,9282,APP-00009282,CUST-00009282,2025-01-21,REVOLVING_LINE,PRIME,742,177115.19,0.3129,0.2540,10,234,0,0,false,false,30000.00,0.231601,,889.50,0.060266,0.169381,0.027427,0.850000,699.39
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,9427,APP-00009427,CUST-00009427,2025-07-26,REVOLVING_LINE,PRIME,727,91629.47,0.5699,0.3855,10,186,4,1,false,false,26225.69,0.227144,,772.72,0.101197,0.286215,0.070597,0.850000,1573.74
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,9491,APP-00009491,CUST-00009491,2025-02-15,REVOLVING_LINE,PRIME,711,135825.05,0.2423,0.2712,7,79,3,0,false,false,8400.12,0.208537,,240.99,0.021291,0.061845,0.027118,0.850000,193.63
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,10523,APP-00010523,CUST-00010523,2025-11-23,REVOLVING_LINE,PRIME,730,57977.94,0.3781,0.3335,8,152,0,0,false,false,14754.88,0.219609,,430.11,0.089022,0.254491,0.035136,0.850000,440.66
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,13847,APP-00013847,CUST-00013847,2025-11-03,REVOLVING_LINE,PRIME,722,154668.93,0.2265,0.3715,7,171,2,0,false,false,10154.21,0.212496,,292.99,0.022732,0.065651,0.030406,0.850000,262.44
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,16142,APP-00016142,CUST-00016142,2025-07-24,REVOLVING_LINE,PRIME,744,89186.24,0.3655,0.6114,10,123,0,0,false,false,28291.93,0.234586,,842.38,0.113342,0.317223,0.047373,0.850000,1139.23
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,18792,APP-00018792,CUST-00018792,2025-11-25,REVOLVING_LINE,PRIME,718,166647.52,0.3117,0.3763,15,68,3,0,false,false,30000.00,0.221620,,877.02,0.063153,0.180021,0.033667,0.850000,858.51
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,20755,APP-00020755,CUST-00020755,2025-07-11,REVOLVING_LINE,PRIME,720,149997.24,0.3514,0.4297,5,109,2,0,false,false,30000.00,0.222292,,877.86,0.070230,0.200004,0.037861,0.850000,965.46
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,21493,APP-00021493,CUST-00021493,2025-05-18,REVOLVING_LINE,PRIME,721,190223.34,0.3040,0.4126,5,191,2,0,false,false,4790.03,0.208986,,137.51,0.008675,0.025181,0.033187,0.850000,135.12
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,23299,APP-00023299,CUST-00023299,2025-11-20,REVOLVING_LINE,PRIME,752,164146.67,0.2423,0.2006,11,236,3,0,false,false,17919.57,0.226535,,527.53,0.038565,0.109168,0.028613,0.850000,435.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,37567,APP-00037567,CUST-00037567,2025-10-07,REVOLVING_LINE,PRIME,724,167788.27,0.6096,0.3856,5,92,1,0,false,false,16180.36,0.216496,,469.56,0.033582,0.096433,0.043307,0.850000,595.61
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,37718,APP-00037718,CUST-00037718,2025-11-26,REVOLVING_LINE,PRIME,701,140176.89,0.3872,0.2838,14,81,0,0,false,false,21664.16,0.213111,,625.65,0.053559,0.154549,0.033517,0.850000,617.20
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,42878,APP-00042878,CUST-00042878,2025-02-09,REVOLVING_LINE,PRIME,735,144344.37,0.2263,0.3507,14,204,2,2,false,false,4337.17,0.213370,,125.30,0.010417,0.030047,0.047993,0.850000,176.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,43558,APP-00043558,CUST-00043558,2025-06-21,REVOLVING_LINE,PRIME,740,150343.23,0.2281,0.4425,17,254,2,0,false,false,17068.53,0.221658,,499.01,0.039830,0.113530,0.032764,0.850000,475.35
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,46197,APP-00046197,CUST-00046197,2025-07-21,REVOLVING_LINE,PRIME,721,116091.07,0.2481,0.3144,10,244,2,0,false,false,6142.49,0.210003,,176.60,0.018255,0.052911,0.031605,0.850000,165.01
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,47305,APP-00047305,CUST-00047305,2025-02-02,REVOLVING_LINE,PRIME,743,176649.95,0.3550,0.2990,14,196,0,2,false,false,6115.57,0.217222,,177.66,0.012069,0.034620,0.045767,0.850000,237.91
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,49274,APP-00049274,CUST-00049274,2025-07-31,REVOLVING_LINE,PRIME,754,97212.02,0.4042,0.4008,7,244,3,0,false,false,1240.61,0.218342,,36.10,0.004456,0.012762,0.032770,0.850000,34.56
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,4884,APP-00004884,CUST-00004884,2025-06-09,REVOLVING_LINE,SUBPRIME,637,54138.42,0.3546,0.3818,6,139,6,2,false,false,10263.95,0.295239,,331.54,0.073487,0.189587,0.323893,0.850000,2825.76
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,6208,APP-00006208,CUST-00006208,2025-11-06,REVOLVING_LINE,SUBPRIME,601,76732.27,0.4418,0.7427,4,16,6,1,false,false,5290.56,0.267154,,164.70,0.025757,0.068948,0.319978,0.850000,1438.93
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,7213,APP-00007213,CUST-00007213,2025-06-04,REVOLVING_LINE,SUBPRIME,587,111481.63,0.5437,0.6314,8,130,1,5,false,false,8809.61,0.259762,,271.54,0.029229,0.079023,0.406530,0.850000,3044.17
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,10343,APP-00010343,CUST-00010343,2025-04-01,REVOLVING_LINE,SUBPRIME,582,119145.02,0.5358,0.6644,6,109,2,1,false,false,23088.99,0.265783,,717.47,0.072262,0.193789,0.306376,0.850000,6012.83
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,12524,APP-00012524,CUST-00012524,2025-02-11,REVOLVING_LINE,SUBPRIME,624,103151.08,0.5462,0.4114,8,76,3,0,false,false,16499.93,0.288362,,528.25,0.061454,0.159959,0.227510,0.850000,3190.81
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,18821,APP-00018821,CUST-00018821,2025-09-26,REVOLVING_LINE,SUBPRIME,632,71192.90,0.4583,0.7439,4,28,5,1,false,false,16052.58,0.295836,,518.92,0.087467,0.225480,0.334456,0.850000,4563.55
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,25550,APP-00025550,CUST-00025550,2025-04-14,REVOLVING_LINE,SUBPRIME,610,80390.53,0.4736,0.6080,3,92,4,1,false,false,14737.98,0.280119,,466.78,0.069677,0.183330,0.325303,0.850000,4075.16
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,31529,APP-00031529,CUST-00031529,2025-04-16,REVOLVING_LINE,SUBPRIME,633,49492.17,0.5620,0.4052,7,77,1,1,false,false,13525.19,0.294653,,436.56,0.105849,0.273279,0.318325,0.850000,3659.60
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,33108,APP-00033108,CUST-00033108,2025-10-28,REVOLVING_LINE,SUBPRIME,588,126923.05,0.4210,0.7487,9,100,5,0,false,false,11091.62,0.262431,,343.12,0.032440,0.087389,0.218868,0.850000,2063.46
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,34140,APP-00034140,CUST-00034140,2025-05-09,REVOLVING_LINE,SUBPRIME,633,33370.92,0.5792,0.6321,6,113,5,0,false,false,3871.82,0.287780,,123.86,0.044539,0.116024,0.300458,0.850000,988.82
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,34795,APP-00034795,CUST-00034795,2025-08-14,REVOLVING_LINE,SUBPRIME,607,122053.92,0.5705,0.4381,8,96,0,4,false,false,6897.73,0.271647,,216.03,0.021239,0.056514,0.410019,0.850000,2403.97
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,36720,APP-00036720,CUST-00036720,2025-09-28,REVOLVING_LINE,SUBPRIME,580,92407.44,0.3737,0.4441,7,64,2,2,false,false,7382.18,0.253836,,225.72,0.029312,0.079887,0.275888,0.850000,1731.16
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,36776,APP-00036776,CUST-00036776,2025-10-09,REVOLVING_LINE,SUBPRIME,585,80181.60,0.4203,0.4243,3,108,2,1,false,false,18754.95,0.266486,,583.35,0.087304,0.233906,0.256162,0.850000,4083.66
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,40409,APP-00040409,CUST-00040409,2025-12-08,REVOLVING_LINE,SUBPRIME,613,129351.57,0.4203,0.4843,4,138,4,0,false,false,28617.16,0.288381,,916.20,0.084996,0.221236,0.221137,0.850000,5379.07
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,43443,APP-00043443,CUST-00043443,2025-04-27,REVOLVING_LINE,SUBPRIME,632,127528.42,0.5031,0.4710,10,52,0,1,false,false,22677.30,0.298475,,735.57,0.069215,0.177822,0.280289,0.850000,5402.77
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,43493,APP-00043493,CUST-00043493,2025-02-06,REVOLVING_LINE,SUBPRIME,611,78359.49,0.5608,0.4967,4,88,0,0,false,false,25821.61,0.287187,,825.42,0.126405,0.329528,0.297264,0.850000,6524.46
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,43655,APP-00043655,CUST-00043655,2025-07-21,REVOLVING_LINE,SUBPRIME,626,97798.48,0.5336,0.6736,5,89,6,0,false,false,16140.20,0.291356,,518.74,0.063650,0.165035,0.305999,0.850000,4198.05
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,43795,APP-00043795,CUST-00043795,2025-01-20,REVOLVING_LINE,SUBPRIME,630,75942.82,0.4919,0.4936,10,149,5,1,false,false,17752.32,0.295536,,573.65,0.090645,0.233759,0.297565,0.850000,4490.10
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,46237,APP-00046237,CUST-00046237,2025-02-25,REVOLVING_LINE,SUBPRIME,589,87928.38,0.5412,0.6692,10,85,3,5,false,false,11360.43,0.262879,,351.64,0.047990,0.129201,0.425589,0.850000,4109.64
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,48957,APP-00048957,CUST-00048957,2025-08-30,REVOLVING_LINE,SUBPRIME,637,106076.19,0.4588,0.4147,8,74,5,4,false,false,30000.00,0.306257,,982.82,0.111183,0.282816,0.432268,0.850000,11022.83
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,1198,APP-00001198,CUST-00001198,2025-04-22,REVOLVING_LINE,SUPER_PRIME,821,71185.42,0.3791,0.0861,13,241,0,0,false,false,12059.22,0.205327,,344.35,0.058048,0.169406,0.011826,0.850000,121.22
M1_SCENARIO_PRODUCT_SCORE_STRATIFIED_RANDOM,MODULE1_V2_PORTFOLIO_MIX_SENSITIVITY_SET,PORTFOLIO_MIX_BASELINE_REFERENCE,BASE_POPULATION_V1,6124,APP-00006124,CUST-00006124,2025-09-15,REVOLVING_LINE,SUPER_PRIME,848,145442.91,0.3355,0.1651,14,202,2,0,false,false,10496.72,0.205456,,299.79,0.024735,0.072171,0.011880,0.850000,106.00
