"sample_reason","module2_run_id","strategy_set_name","strategy_name","strategy_version","strategy_run_id","strategy_run_ts","module1_scenario_set_name","module1_scenario_name","population_id","application_id","applicant_id","application_date","product_type","score_band","credit_score","annual_income","debt_to_income_ratio","requested_amount","requested_monthly_payment_proxy","requested_payment_to_income_ratio","estimated_pd","estimated_lgd","requested_expected_loss_amount","decision_outcome","decision_path","decision_resolution_source","approval_flag","counteroffer_flag","manual_review_flag","decline_flag","simulated_offer_exposure_flag","approved_amount","counteroffer_amount","exposure_reduction_amount","exposure_reduction_pct","approved_monthly_payment_proxy","approved_payment_to_income_ratio","approved_expected_loss_amount","approved_el_reduction_amount","approved_el_reduction_pct","counteroffer_strategy_variant","ordinary_counteroffer_candidate_flag","aggressive_counteroffer_requested_structure_override_flag","primary_reason_code","secondary_reason_code","tertiary_reason_code","primary_reason_family","reason_code_count"
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00015132,CUST-00015132,2025-12-13,MORTGAGE,PRIME,752,74952.86,0.3104,270847.30,2383.37,0.381579,0.043990,0.200000,2382.91,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,225000.00,225000.00,45847.30,0.16927360915172497566,1979.9283581560532448,0.31698774549349393551,1979.55000000000000,403.36000000000000,0.16927202454142204280,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00019379,CUST-00019379,2025-06-20,MORTGAGE,PRIME,707,190988.83,0.2781,828597.01,7778.66,0.488740,0.043730,0.200000,7246.91,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,540000.00,540000.00,288597.01,0.34829598286868063885,5069.3839698987086618,0.31851382133276102457,4722.84000000000000,2524.07000000000000,0.34829603237793763135,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00020259,CUST-00020259,2025-10-26,MORTGAGE,PRIME,720,161232.17,0.3442,673042.29,5706.91,0.424747,0.045928,0.200000,6182.30,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,505000.00,505000.00,168042.29,0.24967567788348039764,4282.0333771299868839,0.31869800484602535154,4638.72800000000000,1543.57200000000000,0.24967601054623683742,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00022471,CUST-00022471,2025-12-21,MORTGAGE,PRIME,749,62142.17,0.4090,220092.77,2155.02,0.416146,0.043173,0.200000,1900.41,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,165000.00,165000.00,55092.77,0.25031612805818201116,1615.5837377120566023,0.31197794457309978878,1424.70900000000000,475.70100000000000,0.25031493204098063050,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00022654,CUST-00022654,2025-08-25,MORTGAGE,PRIME,757,160914.77,0.2913,671373.86,5499.70,0.410133,0.043755,0.200000,5875.19,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,520000.00,520000.00,151373.86,0.22546880213656218310,4259.6892288895489616,0.31766080377332534216,4550.52000000000000,1324.67000000000000,0.22546845293513911891,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00032502,CUST-00032502,2025-11-12,MORTGAGE,PRIME,743,180142.88,0.3389,770653.28,7130.24,0.474972,0.055960,0.200000,8625.15,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,515000.00,515000.00,255653.28,0.33173579693322008569,4764.8841512748768162,0.31740678505903458946,5763.88000000000000,2861.27000000000000,0.33173567995918911555,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00046093,CUST-00046093,2025-05-26,MORTGAGE,PRIME,756,166672.02,0.3910,701855.87,6081.38,0.437845,0.045341,0.200000,6364.57,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,510000.00,510000.00,191855.87,0.27335508357292787193,4419.0038618612678982,0.31815784343301139592,4624.78200000000000,1739.78800000000000,0.27335515203697971740,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00005621,CUST-00005621,2025-05-22,MORTGAGE,SUBPRIME,629,76054.67,0.5252,216685.63,2328.51,0.367395,0.343201,0.200000,14873.34,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,145000.00,145000.00,71685.63,0.33082779877927299563,1558.1741622644750369,0.24585052086748899777,9952.82900000000000,4920.51100000000000,0.33082757470749676939,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00008708,CUST-00008708,2025-03-25,MORTGAGE,SUBPRIME,608,122226.84,0.3929,344841.20,3705.68,0.363817,0.267446,0.200000,18445.28,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,185000.00,185000.00,159841.20,0.46352118018380634333,1988.0188330164725097,0.19518011478906812759,9895.50200000000000,8549.77800000000000,0.46352118265485804498,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00021494,CUST-00021494,2025-03-25,MORTGAGE,SUBPRIME,593,79625.64,0.4486,229608.80,2215.77,0.333928,0.345155,0.200000,15850.13,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,140000.00,140000.00,89608.80,0.39026727198609112543,1351.0274867513788670,0.20360683040022856267,9664.34000000000000,6185.79000000000000,0.39026746152870670461,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00023175,CUST-00023175,2025-11-04,MORTGAGE,SUBPRIME,592,70387.33,0.3343,196725.48,1898.44,0.323656,0.327745,0.200000,12895.16,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,46725.48,0.23751615703263247852,1447.5298268429691975,0.24678247067944630253,9832.35000000000000,3062.81000000000000,0.23751624640562815816,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00023687,CUST-00023687,2025-08-04,MORTGAGE,SUBPRIME,600,86299.33,0.4771,254484.66,2233.29,0.310541,0.315506,0.200000,16058.29,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,155000.00,155000.00,99484.66,0.39092595993801748208,1360.2389629300249375,0.18914246147488811310,9780.68600000000000,6277.60400000000000,0.39092605750674573694,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00025888,CUST-00025888,2025-11-28,MORTGAGE,SUBPRIME,638,81060.38,0.4095,234876.91,2061.21,0.305137,0.324289,0.200000,15233.60,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,150000.00,150000.00,84876.91,0.36136762017177422847,1316.3554476257372425,0.19487036848364532725,9728.67000000000000,5504.93000000000000,0.36136763470223715996,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00026414,CUST-00026414,2025-01-01,MORTGAGE,SUBPRIME,592,88788.39,0.3666,264005.65,2316.84,0.313127,0.307689,0.200000,16246.33,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,160000.00,160000.00,104005.65,0.39395236427705240399,1404.1154043483539083,0.18976987803101941190,9846.04800000000000,6400.28200000000000,0.39395248034479171604,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00005635,CUST-00005635,2025-11-06,MORTGAGE,SUPER_PRIME,844,206618.77,0.3637,963668.71,9104.87,0.528792,0.019383,0.200000,3735.76,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,580000.00,580000.00,383668.71,0.39813341039162722218,5479.9170557275850536,0.31826223765219065793,2248.42800000000000,1487.33200000000000,0.39813371308649377904,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00011006,CUST-00011006,2025-04-24,MORTGAGE,SUPER_PRIME,788,143653.37,0.3763,510741.12,4354.14,0.363721,0.017873,0.200000,1825.70,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,445000.00,445000.00,65741.12,0.12871710818976157628,3793.6876905466315303,0.31690388469211172972,1590.69700000000000,235.00300000000000,0.12871939530043271074,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00018179,CUST-00018179,2025-01-05,MORTGAGE,SUPER_PRIME,810,111015.96,0.3142,454520.52,4078.42,0.440847,0.016013,0.200000,1455.65,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,325000.00,325000.00,129520.52,0.28496077580831774108,2916.2302727278407584,0.31522289686723054880,1040.84500000000000,414.80500000000000,0.28496204444749768145,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00024467,CUST-00024467,2025-05-12,MORTGAGE,SUPER_PRIME,810,112170.49,0.3839,459847.09,3636.50,0.389033,0.017981,0.200000,1653.70,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,375000.00,375000.00,84847.09,0.18451152969131543270,2965.5238222775314290,0.31725192606959848327,1348.57500000000000,305.12500000000000,0.18451049162484126504,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00041809,CUST-00041809,2025-11-05,MORTGAGE,SUPER_PRIME,845,202965.08,0.2958,940391.34,8917.03,0.527206,0.016206,0.200000,3048.00,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,570000.00,570000.00,370391.34,0.39386936506667532689,5404.8850556195041099,0.31955570752065836761,1847.48400000000000,1200.51600000000000,0.39387007874015748031,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_MULTIPLE_CONSTRAINTS,COUNTEROFFER,4
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00044153,CUST-00044153,2025-10-24,MORTGAGE,SUPER_PRIME,766,173508.88,0.3764,769523.76,6866.93,0.474922,0.017850,0.200000,2747.20,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,515000.00,515000.00,254523.76,0.33075490742482077486,4595.6592035572754765,0.31783921785598926796,1838.55000000000000,908.65000000000000,0.33075495049504950495,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00048884,CUST-00048884,2025-08-04,MORTGAGE,SUPER_PRIME,810,159476.98,0.3123,690949.70,6145.97,0.462459,0.016106,0.200000,2225.69,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,475000.00,475000.00,215949.70,0.31254040634216933592,4225.1060388332175265,0.31792187622340671108,1530.07000000000000,695.62000000000000,0.31254127933359991733,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00017017,CUST-00017017,2025-03-28,REVOLVING_LINE,DEEP_SUBPRIME,542,83054.09,0.4012,7531.83,250.98,0.036263,0.340421,0.850000,2179.39,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,6000.00,6000.00,1531.83,0.20338085166553148438,199.9354738489849081,0.02888780017605283178,1736.14710000000000,443.24290000000000,0.20337934009057580332,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00044180,CUST-00044180,2025-11-06,REVOLVING_LINE,DEEP_SUBPRIME,545,105134.00,0.4806,8082.40,270.21,0.030842,0.333469,0.850000,2290.95,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,6000.00,6000.00,2082.40,0.25764624368999307136,200.5914084925269722,0.02289567455211323369,1700.69190000000000,590.25810000000000,0.25764774438551692529,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER_FEASIBLE_REDUCED_EXPOSURE,,COUNTEROFFER,2
M2_CORE_RUN_OUTCOME_PRODUCT_SCORE_STRATIFIED_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00002416,CUST-00002416,2025-10-18,REVOLVING_LINE,NEAR_PRIME,642,54709.50,0.3523,28908.35,862.86,0.189260,0.097966,0.850000,2407.23,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,15000.00,15000.00,13908.35,0.48111877710073387101,447.7218519908607721,0.09820346024591510757,1249.06650000000000,1158.16350000000000,0.48111875475131167358,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER,6
M2_ORDINARY_COUNTEROFFER_CANDIDATE_PATH_RANDOM,M2-28,MODULE2_BASELINE_STRATEGY_SET,BASELINE_STRATEGY,V1_0,M2-28_BASELINE_STRATEGY_V1_0_RUN,2026-05-20 15:01:01.755 -0400,MODULE1_V2_EXPOSURE_INTENSITY_SENSITIVITY_SET,HIGH_BALANCE_APPETITE,BASE_POPULATION_V1,APP-00003370,CUST-00003370,2025-06-04,REVOLVING_LINE,NEAR_PRIME,674,65264.04,0.4380,25930.69,790.93,0.145427,0.096974,0.850000,2137.41,COUNTEROFFER,COUNTEROFFER_FEASIBLE,COUNTEROFFER_FEASIBILITY_PASSED,false,true,false,false,true,17500.00,17500.00,8430.69,0.32512401328310199227,533.7796641739961413,0.09814519012027832657,1442.48825000000000,694.92175000000000,0.32512328004453988706,NOT_COUNTEROFFER_SPLIT_STRATEGY,true,false,COUNTEROFFER_PRODUCT_EXPOSURE_LIMIT,COUNTEROFFER_AFFORDABILITY_ADJUSTMENT,COUNTEROFFER_EXPECTED_LOSS_LIMIT,COUNTEROFFER,6
